# time cluster_size count
11800000.000000 4 1
11800000.000000 638 1
11850000.000000 1 7
11850000.000000 3 1
11850000.000000 640 1
11900000.000000 1 9
11900000.000000 3 2
11900000.000000 635 1
11950000.000000 1 6
11950000.000000 2 2
11950000.000000 640 1
12000000.000000 1 6
12000000.000000 2 2
12000000.000000 640 1
12050000.000000 1 7
12050000.000000 2 1
12050000.000000 3 1
12050000.000000 638 1
12100000.000000 1 4
12100000.000000 646 1
12150000.000000 1 8
12150000.000000 642 1
12200000.000000 1 3
12200000.000000 2 4
12200000.000000 639 1
12250000.000000 1 6
12250000.000000 2 1
12250000.000000 3 1
12250000.000000 6 1
12250000.000000 633 1
12300000.000000 1 4
12300000.000000 646 1
12350000.000000 1 6
12350000.000000 2 1
12350000.000000 642 1
12400000.000000 1 7
12400000.000000 2 2
12400000.000000 639 1
12450000.000000 1 6
12450000.000000 4 1
12450000.000000 640 1
12500000.000000 1 4
12500000.000000 2 1
12500000.000000 3 1
12500000.000000 641 1
12550000.000000 1 5
12550000.000000 645 1
12600000.000000 1 8
12600000.000000 3 1
12600000.000000 639 1
12650000.000000 1 7
12650000.000000 2 2
12650000.000000 639 1
12700000.000000 1 6
12700000.000000 2 1
12700000.000000 642 1
12750000.000000 1 8
12750000.000000 642 1
12800000.000000 1 8
12800000.000000 642 1
12850000.000000 1 2
12850000.000000 648 1
12900000.000000 1 5
12900000.000000 4 1
12900000.000000 641 1
12950000.000000 1 8
12950000.000000 2 1
12950000.000000 640 1
13000000.000000 1 5
13000000.000000 645 1
13050000.000000 1 4
13050000.000000 2 1
13050000.000000 644 1
13100000.000000 1 10
13100000.000000 5 1
13100000.000000 635 1
13150000.000000 1 3
13150000.000000 647 1
13200000.000000 1 2
13200000.000000 648 1
13250000.000000 1 5
13250000.000000 7 1
13250000.000000 638 1
13300000.000000 1 9
13300000.000000 2 2
13300000.000000 637 1
13350000.000000 1 8
13350000.000000 642 1
13400000.000000 1 5
13400000.000000 2 2
13400000.000000 641 1
13450000.000000 1 5
13450000.000000 645 1
13500000.000000 1 9
13500000.000000 2 1
13500000.000000 639 1
13550000.000000 1 14
13550000.000000 2 2
13550000.000000 4 1
13550000.000000 628 1
13600000.000000 1 7
13600000.000000 2 2
